t,v
13.752,0.010000000000000002
13.756,0.010000000000000002
13.76,0.0
13.764000000000001,0.010000000000000002
13.768,0.010000000000000002
13.772,0.010000000000000002
13.776,0.0
13.780000000000001,0.0
13.784,0.0
13.788,0.0
13.792000000000002,0.0
13.796,0.0
13.8,0.0
13.804000000000002,0.0
13.808,0.0
13.812000000000001,0.0
13.815999999999999,-0.010000000000000002
13.82,-0.025
13.824000000000002,-0.03
13.828,-0.034999999999999996
13.832,-0.04000000000000001
13.835999999999999,-0.04000000000000001
13.84,-0.05
13.844000000000001,-0.06
13.847999999999999,-0.06
13.852,-0.06
13.856,-0.07500000000000001
13.86,-0.09000000000000001
13.864,-0.1
13.868,-0.1
13.872,-0.10500000000000001
13.876,-0.11000000000000001
13.88,-0.11000000000000001
13.884,-0.11000000000000001
13.888,-0.11000000000000001
13.892000000000001,-0.11000000000000001
13.895999999999999,-0.12
13.9,-0.12
13.904000000000002,-0.12
13.908,-0.12
13.912,-0.11000000000000001
13.915999999999999,-0.1
13.92,-0.1
13.924000000000001,-0.1
13.927999999999999,-0.1
13.932,-0.085
13.936,-0.08000000000000002
13.94,-0.07500000000000001
13.944,-0.06999999999999999
13.948,-0.06
13.952,-0.05500000000000001
13.956,-0.05
13.96,-0.045000000000000005
13.964,-0.04000000000000001
13.968,-0.025
13.972000000000001,-0.020000000000000004
13.975999999999999,-0.015
13.98,-0.010000000000000002
13.984000000000002,-0.010000000000000002
13.988,0.0
13.992,0.0
13.995999999999999,0.0
14.0,0.0
14.004000000000001,0.0
14.008,0.0
14.012,0.0
14.016,0.0
14.02,0.0
14.024000000000001,0.0
14.028,0.0
14.032,0.0
14.036,0.0
14.040000000000001,0.010000000000000002
14.044,0.010000000000000002
14.048,0.010000000000000002
14.052000000000001,0.010000000000000002
14.056,0.010000000000000002
14.06,0.0
14.064000000000002,0.0
14.068,0.0
14.072000000000001,0.0
14.075999999999999,0.0
14.08,0.0
14.084000000000001,0.0
14.088,0.0
14.092,0.0
14.096,0.0
14.1,0.0
14.104000000000001,0.0
14.108,0.0
14.112,0.010000000000000002
14.116,0.010000000000000002
14.120000000000001,0.010000000000000002
14.124,0.010000000000000002
14.128,0.010000000000000002
14.132000000000001,0.010000000000000002
14.136,0.010000000000000002
14.14,0.010000000000000002
14.144000000000002,0.020000000000000004
14.148,0.04000000000000001
14.152000000000001,0.05
14.155999999999999,0.04000000000000001
14.16,0.03
14.164000000000001,0.005000000000000001
14.168,-0.045000000000000005
14.172,-0.085
14.176,-0.13
14.18,-0.18500000000000003
14.184000000000001,-0.24500000000000002
14.188,-0.29500000000000004
14.192,-0.34
14.196,-0.385
14.200000000000001,-0.42500000000000004
14.204,-0.47500000000000003
14.208,-0.5544444444444446
14.212000000000002,-0.5975
14.216,-0.635
14.22,-0.685
14.224000000000002,-0.7400000000000001
14.228,-0.8
14.232000000000001,-0.835
14.235999999999999,-0.875
14.24,-0.8500000000000001
14.244000000000002,-0.8300000000000001
14.248,-0.775
14.252,-0.7000000000000001
14.256,-0.6400000000000001
14.26,-0.5950000000000001
14.264000000000001,-0.545
14.268,-0.48
14.272,-0.41
14.276,-0.34
14.280000000000001,-0.275
14.284,-0.23500000000000001
14.288,-0.19
14.292000000000002,-0.12
14.296,-0.05500000000000001
14.3,0.010000000000000002
14.304000000000002,0.05500000000000001
14.308,0.06999999999999999
14.312000000000001,0.09000000000000001
14.315999999999999,0.09333333333333316
14.32,0.07500000000000001
14.324000000000002,0.05500000000000001
14.328,0.05
14.332,0.045000000000000005
14.335999999999999,0.04000000000000001
14.34,0.03
14.344000000000001,0.020000000000000004
14.347999999999999,0.020000000000000004
14.352,0.020000000000000004
14.356,0.010000000000000002
14.36,0.010000000000000002
14.364,0.010000000000000002
14.368,0.010000000000000002
14.372,0.010000000000000002
14.376,0.010000000000000002
14.38,0.010000000000000002
14.384,0.010000000000000002
14.388,0.010000000000000002
14.392000000000001,0.010000000000000002
14.395999999999999,0.010000000000000002
14.4,0.010000000000000002
14.404000000000002,0.010000000000000002
14.408,0.020000000000000004
14.412,0.020000000000000004
14.415999999999999,0.020000000000000004
14.42,0.020000000000000004
14.424000000000001,0.020000000000000004
14.427999999999999,0.020000000000000004
14.432,0.020000000000000004
14.436,0.025
14.44,0.025
14.444,0.010000000000000002
14.448,0.010000000000000002
14.452,0.010000000000000002
14.456,0.010000000000000002
14.46,0.010000000000000002
14.464,0.010000000000000002
14.468,0.010000000000000002
14.472000000000001,0.010000000000000002
14.475999999999999,0.010000000000000002
14.48,0.010000000000000002
14.484000000000002,0.010000000000000002
14.488,0.010000000000000002
14.492,0.010000000000000002
14.495999999999999,0.005000000000000001
14.5,0.0
14.504000000000001,-0.010000000000000002
14.508,-0.03
14.512,-0.04000000000000001
14.516,-0.04000000000000001
14.52,-0.05
14.524000000000001,-0.05
14.528,-0.06
14.532,-0.06999999999999999
14.536,-0.08000000000000002
14.540000000000001,-0.09000000000000001
14.544,-0.1
14.548,-0.11000000000000001
14.552000000000001,-0.12
14.556,-0.13
14.56,-0.13999999999999999
14.564000000000002,-0.15000000000000002
14.568,-0.15000000000000002
14.572000000000001,-0.16000000000000003
14.575999999999999,-0.17
14.58,-0.18000000000000002
14.584000000000001,-0.19
14.588,-0.19
14.592,-0.2
14.596,-0.21000000000000002
14.6,-0.22000000000000003
14.604000000000001,-0.22999999999999998
14.608,-0.22999999999999998
14.612,-0.22999999999999998
14.616,-0.22999999999999998
14.620000000000001,-0.22999999999999998
14.624,-0.22999999999999998
14.628,-0.22999999999999998
14.632000000000001,-0.24
14.636,-0.24
14.64,-0.24
14.644000000000002,-0.24
14.648,-0.24
14.652000000000001,-0.25
14.655999999999999,-0.25
14.66,-0.25
14.664000000000001,-0.25
14.668,-0.25
14.672,-0.24
14.676,-0.24
14.68,-0.24
14.684000000000001,-0.24
14.688,-0.24
14.692,-0.22999999999999998
14.696,-0.22999999999999998
14.700000000000001,-0.22999999999999998
14.704,-0.22999999999999998
14.708,-0.22000000000000003
14.712000000000002,-0.22000000000000003
14.716,-0.22000000000000003
14.72,-0.21000000000000002
14.724000000000002,-0.21000000000000002
14.728,-0.2
14.732000000000001,-0.2
14.735999999999999,-0.19
14.74,-0.19
14.744000000000002,-0.18000000000000002
14.748,-0.17
14.752,-0.16000000000000003
14.756,-0.15000000000000002
14.76,-0.15000000000000002
14.764000000000001,-0.13999999999999999
14.768,-0.13
14.772,-0.11499999999999999
14.776,-0.1
14.780000000000001,-0.09000000000000001
14.784,-0.08000000000000002
14.788,-0.065
14.792000000000002,-0.06
14.796,-0.05500000000000001
14.8,-0.05
14.804000000000002,-0.045000000000000005
14.808,-0.04000000000000001
14.812000000000001,-0.03
14.815999999999999,-0.015
14.82,0.0
14.824000000000002,0.0
14.828,0.010000000000000002
14.832,0.010000000000000002
14.835999999999999,0.020000000000000004
14.84,0.03
14.844000000000001,0.03
14.847999999999999,0.03
14.852,0.03
14.856,0.03
14.86,0.03
14.864,0.03
14.868,0.03
14.872,0.03
14.876,0.020000000000000004
14.88,0.020000000000000004
14.884,0.020000000000000004
14.888,0.020000000000000004
14.892000000000001,0.020000000000000004
14.895999999999999,0.020000000000000004
14.9,0.020000000000000004
14.904000000000002,0.020000000000000004
14.908,0.020000000000000004
14.912,0.020000000000000004
14.915999999999999,0.020000000000000004
14.92,0.020000000000000004
14.924000000000001,0.020000000000000004
14.927999999999999,0.020000000000000004
14.932,0.020000000000000004
14.936,0.020000000000000004
14.94,0.020000000000000004
14.944,0.020000000000000004
14.948,0.020000000000000004
14.952,0.020000000000000004
14.956,0.015
14.96,0.010000000000000002
14.964,0.015
14.968,0.020000000000000004
14.972000000000001,0.020000000000000004
14.975999999999999,0.020000000000000004
14.98,0.020000000000000004
14.984000000000002,0.020000000000000004
14.988,0.020000000000000004
14.992,0.020000000000000004
14.995999999999999,0.020000000000000004
15.0,0.020000000000000004
15.004000000000001,0.020000000000000004
15.008,0.020000000000000004
15.012,0.020000000000000004
15.016,0.020000000000000004
15.02,0.020000000000000004
15.024000000000001,0.010000000000000002
15.028,0.010000000000000002
15.032,0.010000000000000002
15.036,0.010000000000000002
15.040000000000001,0.010000000000000002
15.044,0.010000000000000002
15.048,0.020000000000000004
15.052000000000001,0.020000000000000004
15.056,0.020000000000000004
15.06,0.020000000000000004
15.064000000000002,0.020000000000000004
15.068,0.020000000000000004
15.072000000000001,0.020000000000000004
15.075999999999999,0.020000000000000004
15.08,0.020000000000000004
15.084000000000001,0.020000000000000004
15.088,0.020000000000000004
15.092,0.020000000000000004
15.096,0.020000000000000004
15.1,0.020000000000000004
15.104000000000001,0.020000000000000004
15.108,0.020000000000000004
15.112,0.020000000000000004
15.116,0.020000000000000004
15.120000000000001,0.020000000000000004
15.124,0.020000000000000004
15.128,0.020000000000000004
15.132000000000001,0.020000000000000004
15.136,0.020000000000000004
15.14,0.020000000000000004
15.144000000000002,0.020000000000000004
15.148,0.020000000000000004
15.152000000000001,0.020000000000000004
15.155999999999999,0.010000000000000002
15.16,0.020000000000000004
15.164000000000001,0.020000000000000004
15.168,0.020000000000000004
15.172,0.020000000000000004
15.176,0.020000000000000004
15.18,0.020000000000000004
15.184000000000001,0.020000000000000004
15.188,0.010000000000000002
15.192,0.010000000000000002
15.196,0.010000000000000002
15.200000000000001,0.010000000000000002
15.204,0.010000000000000002
15.208,0.010000000000000002
15.212000000000002,0.010000000000000002
15.216,0.010000000000000002
15.22,0.010000000000000002
15.224000000000002,0.010000000000000002
15.228,0.010000000000000002
15.232000000000001,0.010000000000000002
15.235999999999999,0.010000000000000002
15.24,0.010000000000000002
15.244000000000002,0.010000000000000002
15.248,0.010000000000000002
15.252,0.015
15.256,0.020000000000000004
15.26,0.010000000000000002
15.264000000000001,0.010000000000000002
15.268,0.010000000000000002
15.272,0.010000000000000002
15.276,0.010000000000000002
15.280000000000001,0.010000000000000002
15.284,0.0
15.288,0.0
15.292000000000002,0.0
15.296,-0.010000000000000002
15.3,-0.010000000000000002
15.304000000000002,-0.020000000000000004
15.308,-0.03
15.312000000000001,-0.03
15.315999999999999,-0.04000000000000001
15.32,-0.05
15.324000000000002,-0.05
15.328,-0.06
15.332,-0.06999999999999999
15.335999999999999,-0.08000000000000002
15.34,-0.09000000000000001
15.344000000000001,-0.09000000000000001
15.347999999999999,-0.09000000000000001
15.352,-0.09000000000000001
15.356,-0.1
15.36,-0.11000000000000001
15.364,-0.11000000000000001
15.368,-0.11000000000000001
15.372000000000002,-0.11000000000000001
15.376,-0.11000000000000001
15.38,-0.11000000000000001
15.384000000000002,-0.11000000000000001
15.388,-0.11000000000000001
15.392000000000001,-0.1
15.395999999999999,-0.1
15.4,-0.1
15.404000000000002,-0.09000000000000001
15.408,-0.09000000000000001
15.412,-0.08000000000000002
15.415999999999999,-0.06999999999999999
15.42,-0.06
15.424000000000001,-0.06
15.427999999999999,-0.05
15.432,-0.05
15.436,-0.04000000000000001
15.44,-0.03
15.444,-0.020000000000000004
15.448,-0.010000000000000002
15.452,0.0
15.456,0.0
15.46,0.010000000000000002
15.464,0.010000000000000002
15.468,0.010000000000000002
15.472000000000001,0.010000000000000002
15.475999999999999,0.010000000000000002
15.48,0.010000000000000002
15.484000000000002,0.010000000000000002
15.488,0.020000000000000004
15.492,0.020000000000000004
15.495999999999999,0.020000000000000004
15.5,0.020000000000000004
15.504000000000001,0.020000000000000004
15.508,0.020000000000000004
15.512,0.010000000000000002
15.516,0.010000000000000002
15.52,0.010000000000000002
15.524000000000001,0.010000000000000002
15.528,0.010000000000000002
15.532,0.010000000000000002
15.536,0.010000000000000002
15.540000000000001,0.010000000000000002
15.544,0.010000000000000002
15.548,0.010000000000000002
15.552000000000001,0.010000000000000002
15.556,0.010000000000000002
15.56,0.010000000000000002
15.564000000000002,0.010000000000000002
15.568,0.010000000000000002
15.572000000000001,0.03
15.575999999999999,0.010000000000000002
15.58,0.005000000000000001
15.584000000000001,0.0
15.588,0.005000000000000001
15.592,0.010000000000000002
15.596,0.010000000000000002
15.6,0.010000000000000002
15.604000000000001,0.010000000000000002
15.608,0.010000000000000002
15.612,0.005000000000000001
15.616,0.0
15.620000000000001,0.010000000000000002
15.624,0.020000000000000004
15.628,0.03
15.632000000000001,0.03
15.636,0.03
15.64,0.010000000000000002
15.644000000000002,-0.020000000000000004
15.648,-0.05500000000000001
15.652000000000001,-0.11499999999999999
15.655999999999999,-0.19
15.66,-0.25
15.664000000000001,-0.29
15.668,-0.325
15.672,-0.375
15.676,-0.43
15.68,-0.485
15.684000000000001,-0.535
15.688,-0.5750000000000001
15.692,-0.625
15.696,-0.685
15.700000000000001,-0.7450000000000001
15.704,-0.8
15.708,-0.835
15.712000000000002,-0.8500000000000001
15.716,-0.885
15.72,-0.835
15.724000000000002,-0.795
15.728,-0.735
15.732000000000001,-0.685
15.735999999999999,-0.63
15.74,-0.5599999999999999
15.744000000000002,-0.49000000000000005
15.748,-0.42000000000000004
15.752,-0.365
15.756,-0.325
15.76,-0.275
15.764000000000001,-0.205
15.768,-0.13999999999999999
15.772,-0.09000000000000001
15.776,-0.045000000000000005
15.780000000000001,0.0
15.784,0.065
15.788,0.08000000000000002
15.792000000000002,0.08000000000000002
15.796,0.065
15.8,0.06
15.804000000000002,0.06
15.808,0.06333333333333314
15.812000000000001,0.05333333333333315
15.815999999999999,0.045000000000000005
15.82,0.020000000000000004
15.824000000000002,0.020000000000000004
15.828,0.020000000000000004
15.832,0.010000000000000002
15.836,0.010000000000000002
15.84,0.010000000000000002
15.844000000000001,0.010000000000000002
15.848,0.010000000000000002
15.852,0.010000000000000002
15.856,0.0
15.860000000000001,0.0
15.864,0.0
15.868,0.0
15.872000000000002,0.0
15.876,0.0
15.88,0.010000000000000002
15.884000000000002,0.010000000000000002
15.888,0.020000000000000004
15.892000000000001,0.020000000000000004
15.895999999999999,0.010000000000000002
15.9,0.010000000000000002
15.904000000000002,0.0
15.908,0.0
15.912,0.0
15.915999999999999,0.0
15.92,0.0
15.924000000000001,0.010000000000000002
15.927999999999999,0.010000000000000002
15.932,0.010000000000000002
15.936,0.010000000000000002
15.94,0.010000000000000002
15.944,0.0
15.948,0.0
15.952,0.0
15.956,0.0
15.96,0.0
15.964,0.0
15.968,-0.010000000000000002
15.972000000000001,-0.010000000000000002
15.975999999999999,-0.020000000000000004
15.98,-0.03
15.984000000000002,-0.04000000000000001
15.988,-0.05
15.992,-0.06
15.995999999999999,-0.06
16.0,-0.06999999999999999
16.004,-0.08000000000000002
16.008,-0.09000000000000001
16.012,-0.09000000000000001
16.016,-0.1
16.02,-0.11000000000000001
16.024,-0.12
16.028,-0.13
16.032,-0.13999999999999999
16.035999999999998,-0.15000000000000002
16.04,-0.16000000000000003
16.044,-0.17
16.048,-0.18000000000000002
16.052,-0.18000000000000002
16.056,-0.19
16.06,-0.2
16.064,-0.21000000000000002
16.068,-0.22000000000000003
16.072,-0.22999999999999998
16.076,-0.22999999999999998
16.080000000000002,-0.24
16.084,-0.24
16.088,-0.24
16.092000000000002,-0.24
16.096,-0.24
16.1,-0.25
16.104000000000003,-0.25
16.108,-0.25
16.112000000000002,-0.25
16.116,-0.26
16.12,-0.26
16.124000000000002,-0.26
16.128,-0.26
16.132,-0.26
16.136,-0.26
16.14,-0.26
16.144000000000002,-0.26
16.148,-0.26
16.152,-0.26
16.156,-0.25
16.16,-0.25
16.164,-0.25
16.168,-0.25
16.172,-0.25
16.176,-0.22999999999999998
16.18,-0.24
16.184,-0.24
16.188,-0.24
16.192,-0.24
16.195999999999998,-0.22999999999999998
16.2,-0.22999999999999998
16.204,-0.22999999999999998
16.208,-0.22999999999999998
16.212,-0.225
16.216,-0.21000000000000002
16.22,-0.2
16.224,-0.19
16.228,-0.17500000000000002
16.232,-0.17
16.236,-0.165
16.240000000000002,-0.16000000000000003
16.244,-0.15000000000000002
16.248,-0.135
16.252000000000002,-0.11499999999999999
16.256,-0.11000000000000001
16.26,-0.10500000000000001
16.264000000000003,-0.1
16.268,-0.095
16.272000000000002,-0.09000000000000001
16.276,-0.085
16.28,-0.08000000000000002
16.284000000000002,-0.06999999999999999
16.288,-0.06
16.292,-0.05
16.296,-0.04000000000000001
16.3,-0.03
16.304000000000002,-0.020000000000000004
16.308,-0.010000000000000002
16.312,-0.010000000000000002
16.316,-0.010000000000000002
16.32,0.0
16.324,0.0
16.328,0.0
16.332,0.0
16.336,0.0
16.34,0.0
16.344,-0.010000000000000002
16.348,0.0
16.352,0.0
16.355999999999998,0.0
16.36,0.0
16.364,0.0
16.368,0.0
16.372,0.0
16.375999999999998,0.0
16.38,0.0
16.384,0.0
16.387999999999998,0.0
16.392,0.0
16.396,0.0
16.4,-0.010000000000000002
16.404,0.0
16.408,0.0
16.412,0.0
16.416,0.0
16.42,0.0
16.424,0.0
16.428,0.0
16.432000000000002,0.0
16.436,0.0
16.44,0.0
16.444000000000003,0.0
16.448,0.0
16.452,0.0
16.456,0.0
16.46,0.0
16.464000000000002,0.0
16.468,0.0
16.472,0.0
16.476,0.0
16.48,0.0
16.484,0.0
16.488,0.0
16.492,0.0
16.496,0.0
16.5,0.0
16.504,0.0
16.508,0.0
16.512,0.0
16.516,0.0
16.52,0.0
16.524,0.0
16.528,0.0
16.532,0.0
16.535999999999998,0.0
16.54,0.0
16.544,0.0
16.548,0.0
16.552,0.0
16.556,0.0
16.56,-0.010000000000000002
16.564,-0.010000000000000002
16.568,-0.010000000000000002
16.572,-0.010000000000000002
16.576,-0.010000000000000002
16.580000000000002,-0.010000000000000002
16.584,-0.010000000000000002
16.588,-0.010000000000000002
16.592000000000002,-0.010000000000000002
16.596,-0.010000000000000002
16.6,0.0
16.604000000000003,0.0
16.608,0.0
16.612000000000002,0.0
16.616,0.0
16.62,0.0
16.624000000000002,0.0
16.628,0.0
16.632,0.0
16.636,0.0
16.64,0.0
16.644000000000002,0.0
16.648,0.0
16.652,0.0
16.656,0.0
16.66,-0.010000000000000002
16.664,-0.010000000000000002
16.668,-0.010000000000000002
16.672,-0.010000000000000002
16.676,-0.010000000000000002
16.68,-0.010000000000000002
16.684,-0.010000000000000002
16.688,-0.010000000000000002
16.692,-0.010000000000000002
16.695999999999998,-0.010000000000000002
16.7,-0.010000000000000002
16.704,-0.010000000000000002
16.708,-0.010000000000000002
16.712,-0.010000000000000002
16.716,-0.010000000000000002
16.72,-0.010000000000000002
16.724,-0.010000000000000002
16.728,-0.010000000000000002
16.732,-0.010000000000000002
16.736,-0.010000000000000002
16.740000000000002,-0.010000000000000002
16.744,-0.010000000000000002
16.748,-0.010000000000000002
16.752000000000002,-0.010000000000000002
16.756,-0.010000000000000002
16.76,-0.010000000000000002
16.764000000000003,-0.010000000000000002
16.768,-0.010000000000000002
16.772000000000002,-0.020000000000000004
16.776,-0.020000000000000004
16.78,-0.03
16.784000000000002,-0.04000000000000001
16.788,-0.05
16.792,-0.06
16.796,-0.06999999999999999
16.8,-0.06999999999999999
16.804000000000002,-0.08000000000000002
16.808,-0.09000000000000001
16.812,-0.1
16.816,-0.11000000000000001
16.82,-0.11000000000000001
16.824,-0.11000000000000001
16.828,-0.11000000000000001
16.832,-0.12
16.836,-0.12
16.84,-0.12
16.844,-0.12
16.848,-0.12
16.852,-0.12
16.855999999999998,-0.12
16.86,-0.11000000000000001
16.864,-0.11000000000000001
16.868,-0.1
16.872,-0.1
16.875999999999998,-0.1
16.88,-0.1
16.884,-0.1
16.887999999999998,-0.1
16.892,-0.09000000000000001
16.896,-0.09000000000000001
16.9,-0.08000000000000002
16.904,-0.06999999999999999
16.908,-0.06
16.912,-0.05
16.916,-0.05
16.92,-0.04000000000000001
16.924,-0.04000000000000001
16.928,-0.03
16.932000000000002,-0.020000000000000004
16.936,-0.020000000000000004
16.94,-0.020000000000000004
16.944000000000003,-0.020000000000000004
16.948,-0.020000000000000004
16.952,-0.010000000000000002
16.956,-0.010000000000000002
16.96,-0.010000000000000002
16.964000000000002,-0.010000000000000002
16.968,-0.010000000000000002
16.972,-0.010000000000000002
16.976,-0.010000000000000002
16.98,-0.010000000000000002
16.984,-0.010000000000000002
16.988,-0.010000000000000002
16.992,-0.010000000000000002
16.996,-0.010000000000000002
17.0,-0.010000000000000002
17.004,-0.010000000000000002
17.008,-0.010000000000000002
17.012,0.0
17.016,0.0
17.02,0.0
17.024,-0.010000000000000002
17.028,-0.010000000000000002
17.032,0.0
17.035999999999998,0.0
17.04,0.0
17.044,0.0
17.048,0.0
17.052,0.0
17.056,-0.010000000000000002
17.06,0.0
17.064,0.0
17.068,0.0
17.072,0.0
17.076,0.0
17.080000000000002,0.0
17.084,0.0
17.088,-0.010000000000000002
17.092000000000002,-0.010000000000000002
17.096,-0.010000000000000002
17.1,0.0
17.104000000000003,0.020000000000000004
17.108,0.03
17.112000000000002,0.03
17.116,0.03
17.12,-0.005000000000000001
17.124000000000002,-0.06
17.128,-0.125
17.132,-0.195
17.136,-0.24
17.14,-0.275
17.144000000000002,-0.33
17.148,-0.39
17.152,-0.44000000000000006
17.156,-0.485
17.16,-0.53
17.164,-0.58
17.168,-0.6400000000000001
17.172,-0.71
17.176,-0.77
17.18,-0.8150000000000001
17.184,-0.8300000000000001
17.188,-0.86
17.192,-0.8716666666666669
17.195999999999998,-0.8250000000000001
17.2,-0.8
17.204,-0.755
17.208,-0.6900000000000001
17.212,-0.6200000000000001
17.216,-0.535
17.22,-0.48750000000000004
17.224,-0.45600000000000024
17.228,-0.4
17.232,-0.34
17.236,-0.27
17.240000000000002,-0.21000000000000002
17.244,-0.17
17.248,-0.12
17.252000000000002,-0.06
17.256,-0.005000000000000001
17.26,0.04000000000000001
17.264000000000003,0.06
17.268,0.06999999999999999
17.272000000000002,0.06
17.276,0.05
17.28,0.04000000000000001
17.284000000000002,0.03
17.288,0.03
17.292,0.020000000000000004
17.296,0.010000000000000002
17.3,0.0
17.304000000000002,0.0
17.308,0.0
17.312,0.0
17.316,0.0
17.32,0.0
17.324,0.0
17.328,0.0
17.332,0.0
17.336,0.0
17.34,0.0
17.344,0.0
17.348,0.0
17.352,0.0
17.355999999999998,0.0
17.36,0.0
17.364,0.0
17.368,0.0
17.372,-0.010000000000000002
17.376,0.0
17.38,0.0
17.384,0.0
17.388,0.0
17.392,0.0
17.396,0.0
17.400000000000002,0.0
17.404,0.0
17.408,0.0
17.412000000000003,0.0
17.416,0.0
17.42,0.0
17.424000000000003,-0.010000000000000002
17.428,-0.010000000000000002
17.432000000000002,-0.010000000000000002
17.436,-0.010000000000000002
17.44,-0.010000000000000002
17.444000000000003,-0.010000000000000002
17.448,-0.020000000000000004
17.452,-0.020000000000000004
17.456,-0.03
17.46,-0.04000000000000001
17.464000000000002,-0.05
17.468,-0.06
17.472,-0.06999999999999999
17.476,-0.07500000000000001
17.48,-0.08000000000000002
17.484,-0.09000000000000001
17.488,-0.1
17.492,-0.1
17.496,-0.1
17.5,-0.11000000000000001
17.504,-0.12
17.508,-0.13
17.512,-0.15000000000000002
17.516,-0.16000000000000003
17.52,-0.17
17.524,-0.18000000000000002
17.528,-0.18500000000000003
17.532,-0.19
17.535999999999998,-0.2
17.54,-0.21000000000000002
17.544,-0.21000000000000002
17.548,-0.22000000000000003
17.552,-0.22000000000000003
17.556,-0.22999999999999998
17.56,-0.24
17.564,-0.24
17.568,-0.24500000000000002
17.572,-0.25
17.576,-0.255
17.580000000000002,-0.26
17.584,-0.25
17.588,-0.25
17.592000000000002,-0.25
17.596,-0.25
17.6,-0.26
17.604000000000003,-0.26
17.608,-0.26
17.612000000000002,-0.26
17.616,-0.26
17.62,-0.26
17.624000000000002,-0.26
17.628,-0.26
17.632,-0.26
17.636,-0.26
17.64,-0.26
17.644000000000002,-0.26
17.648,-0.25
17.652,-0.25
17.656,-0.24
17.66,-0.24
17.664,-0.24
17.668,-0.24
17.672,-0.23500000000000001
17.676,-0.22999999999999998
17.68,-0.22999999999999998
17.684,-0.22999999999999998
17.688,-0.225
17.692,-0.22000000000000003
17.695999999999998,-0.2
17.7,-0.18000000000000002
17.704,-0.17500000000000002
17.708,-0.17
17.712,-0.16000000000000003
17.716,-0.15000000000000002
17.72,-0.13999999999999999
17.724,-0.125
17.728,-0.10500000000000001
17.732,-0.1
17.736,-0.095
17.740000000000002,-0.09000000000000001
17.744,-0.085
17.748,-0.08000000000000002
17.752000000000002,-0.07500000000000001
17.756,-0.06999999999999999
17.76,-0.06
17.764000000000003,-0.05
17.768,-0.05
17.772000000000002,-0.034999999999999996
17.776,-0.020000000000000004
17.78,-0.020000000000000004
17.784000000000002,-0.010000000000000002
17.788,-0.010000000000000002
17.792,0.0
17.796,0.015
17.8,0.020000000000000004
17.804000000000002,0.015
17.808,0.010000000000000002
17.812,0.010000000000000002
17.816,0.010000000000000002
17.82,0.010000000000000002
17.824,0.010000000000000002
17.828,0.010000000000000002
17.832,0.010000000000000002
17.836,0.010000000000000002
17.84,0.0
17.844,0.0
17.848,0.0
17.852,0.0
17.855999999999998,0.0
17.86,0.005000000000000001
17.864,0.010000000000000002
17.868,0.010000000000000002
17.872,0.010000000000000002
17.876,0.010000000000000002
17.88,0.010000000000000002
17.884,0.010000000000000002
17.888,0.010000000000000002
17.892,0.010000000000000002
17.896,0.010000000000000002
17.900000000000002,0.010000000000000002
17.904,0.010000000000000002
17.908,0.010000000000000002
17.912000000000003,0.010000000000000002
17.916,0.010000000000000002
17.92,0.010000000000000002
17.924000000000003,0.010000000000000002
17.928,0.010000000000000002
17.932000000000002,0.0
17.936,0.0
17.94,0.0
17.944000000000003,0.0
17.948,0.0
17.952,0.010000000000000002
17.956,0.010000000000000002
17.96,0.0
17.964000000000002,0.0
17.968,0.0
17.972,0.0
17.976,0.0
17.98,0.0
17.984,0.0
17.988,0.010000000000000002
17.992,0.010000000000000002
17.996,0.010000000000000002
18.0,0.010000000000000002
18.004,0.010000000000000002
18.008,0.0
18.012,0.0
18.016,0.0
18.02,0.0
18.024,0.0
18.028,0.010000000000000002
18.032,0.010000000000000002
18.035999999999998,0.010000000000000002
18.04,0.010000000000000002
18.044,0.010000000000000002
18.048,0.0
18.052,0.0
18.056,0.0
18.06,0.010000000000000002
18.064,0.010000000000000002
18.068,0.010000000000000002
18.072,0.010000000000000002
18.076,0.010000000000000002
18.080000000000002,0.010000000000000002
18.084,0.010000000000000002
18.088,0.010000000000000002
18.092000000000002,0.010000000000000002
18.096,0.010000000000000002
18.1,0.010000000000000002
18.104000000000003,0.010000000000000002
18.108,0.010000000000000002
18.112000000000002,0.010000000000000002
18.116,0.010000000000000002
18.12,0.010000000000000002
18.124000000000002,0.010000000000000002
18.128,0.010000000000000002
18.132,0.010000000000000002
18.136,0.010000000000000002
18.14,0.010000000000000002
18.144000000000002,0.010000000000000002
18.148,0.010000000000000002
18.152,0.010000000000000002
18.156,0.010000000000000002
18.16,0.010000000000000002
18.164,0.010000000000000002
18.168,0.010000000000000002
18.172,0.010000000000000002
18.176,0.010000000000000002
18.18,0.010000000000000002
18.184,0.010000000000000002
18.188,0.0
18.192,0.0
18.195999999999998,0.0
18.2,0.0
18.204,0.0
18.208,0.0
18.212,0.010000000000000002
18.216,0.010000000000000002
18.22,0.010000000000000002
18.224,0.010000000000000002
18.228,0.010000000000000002
18.232,0.010000000000000002
18.236,0.0
18.240000000000002,0.0
18.244,0.0
18.248,-0.010000000000000002
18.252000000000002,-0.010000000000000002
18.256,-0.020000000000000004
18.26,-0.03
18.264000000000003,-0.04000000000000001
18.268,-0.05
18.272000000000002,-0.05
18.276,-0.06
18.28,-0.06999999999999999
18.284000000000002,-0.06999999999999999
18.288,-0.08000000000000002
18.292,-0.08000000000000002
18.296,-0.09000000000000001
18.3,-0.09000000000000001
18.304000000000002,-0.09000000000000001
18.308,-0.1
18.312,-0.1
18.316,-0.11000000000000001
